arb_id,facility_name,reporting_year,total_emissions_co2e,total_emissions_co2e_non_biogenic,co2_biogenic,fuel_supplier_co2e_non_biogenic,fuel_supplier_co2e_biogenic,electricity_importer_Correspondance2e,emitter_covered_emissions,fuel_supplier_covered_emissions,electricity_importer_covered_emissions,total_covered_emissions,total_non_covered_emissions,city,state,zip_code,naics,epa_carb_subparts,industry_sector
104761,Applied Natural Gas Fuels,2020,117182.34,0.00,0.00,18507.77,98674.57,0.00,0.00,18378.34,0.00,18378.34,98804.00,Topock,AZ,86436,211112 - Natural Gas Liquid Extraction,NN,"Supplier of Natural Gas, NGL, or LPG"
101721,"Guardian Industries, LLC",2020,116965.39,116965.39,0.00,0.00,0.00,0.00,116964.30,0.00,0.00,116964.30,1.10,Kingsburg,CA,93631,327211 - Flat Glass Manufacturing,"C,N",Other Combustion Source
3024,Azusa Light & Water - EPE,2020,41805.42,0.00,0.00,0.00,0.00,41805.42,0.00,0.00,41805.42,41805.42,0.00,Azusa,CA,91702,221122 - Electric Power Distribution,EPE,Electricity Importer
101536,Morning Star Packing Company - Williams,2020,115806.45,115806.45,0.00,0.00,0.00,0.00,115806.45,0.00,0.00,115806.45,0.00,Williams,CA,95987,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
101499,Liberty Packing - Los Banos (Morning Star),2020,113751.54,113751.54,0.00,0.00,0.00,0.00,113751.54,0.00,0.00,113751.54,0.00,Los Banos,CA,93635,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
101356,New-Indy Oxnard LLC,2020,113719.31,113719.31,0.00,0.00,0.00,0.00,113719.31,0.00,0.00,113719.31,0.00,Oxnard,CA,90333,322130 - Paperboard Mills,C,Other Combustion Source
104194,Tenaska Power Services Co. - EPE,2020,40668.77,0.00,0.00,0.00,0.00,40668.77,0.00,0.00,40152.01,40152.01,516.75,Irving,TX,75062,221122 - Electric Power Distribution,EPE,Electricity Importer
101519,CP Kelco San Diego,2020,112187.44,112187.44,0.00,0.00,0.00,0.00,112187.44,0.00,0.00,112187.44,0.00,San Diego,CA,92113,"325194 - Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",C,Other Combustion Source
101250,Collins Pine Co.,2020,107494.47,1642.47,105852.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107494.47,Chester,CA,96020,321113 - Sawmills,C,Other Combustion Source
104332,Calpine - CPN Pipeline,2020,107256.81,0.00,0.00,107256.81,0.00,0.00,0.00,0.00,0.00,0.00,107256.81,Rio Vista,CA,94571,486210 - Pipeline Transportation of Natural Gas,NN,"Supplier of Natural Gas, NGL, or LPG"
101487,LACSD - Joint Water Pollution Control Plant,2020,103388.52,10226.97,93161.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103388.52,Carson,CA,90745,221320 - Sewage Treatment Facilities,C,Other Combustion Source
101666,"Ampersand Chowchilla Biomass, LLC, 93610",2020,97044.96,1891.79,95153.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97044.96,Chowchilla,CA,93610,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104115,San Diego Gas and Electric (SDG&E) - Natural Gas Distribution Sub W,2020,96128.96,96128.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96128.96,San Diego,CA,92123,221210 - Natural Gas Distribution,W,Oil and Gas Production
101239,San Joaquin Refining Company,2020,95405.25,95405.25,0.00,0.00,0.00,0.00,95040.60,0.00,0.00,95040.60,364.65,Bakersfield,CA,93308,324110 - Petroleum Refineries,"C,P,Y",Refinery and Hydrogen Plant
104545,United Pacific Energy,2020,94089.90,0.00,0.00,94089.90,0.00,0.00,0.00,94089.90,0.00,94089.90,0.00,Reno,NV,89509,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),NN,"Supplier of Natural Gas, NGL, or LPG"
100181,Grayson Power Plant,2020,93798.38,93798.38,0.00,0.00,0.00,0.00,93798.38,0.00,0.00,93798.38,0.00,Glendale,CA,91201,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
101241,"Spreckels Sugar Company, Inc.- Brawley",2020,91113.21,91103.10,10.11,0.00,0.00,0.00,75305.89,0.00,0.00,75305.89,15807.32,Brawley,CA,92227,311313 - Beet Sugar Manufacturing,"C,S",Other Combustion Source
104713,Hyperion Water Reclamation Plant,2020,89918.11,25330.86,64587.25,0.00,0.00,0.00,25330.86,0.00,0.00,25330.86,64587.25,Playa del Rey,CA,90293,221320 - Sewage Treatment Facilities,C,Other Combustion Source
101183,"Owens-Brockway Glass Container, Tracy",2020,89007.19,89007.19,0.00,0.00,0.00,0.00,89007.19,0.00,0.00,89007.19,0.00,Tracy,CA,95377,327213 - Glass Container Manufacturing,"C,N",Other Combustion Source
104550,"Sunshine Gas Producers, LLC",2020,88850.35,445.80,88404.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88850.35,Sylmar,CA,91342,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
104544,"AmeriGas Propane, L.P.",2020,87332.10,0.00,0.00,87332.10,0.00,0.00,0.00,87332.10,0.00,87332.10,0.00,King of Prussia,PA,19406,454312 - Liquefied Petroleum Gas (Bottled Gas) Dealers,NN,"Supplier of Natural Gas, NGL, or LPG"
101017,"Air Products & Chemicals, Inc., Martinez",2020,87219.08,87219.08,0.00,0.00,0.00,0.00,87219.08,0.00,0.00,87219.08,0.00,Martinez,CA,94553,325120 - Industrial Gas Manufacturing,P,Hydrogen Plant
101665,"Merced Power, LLC, 95340",2020,86125.20,1711.75,84413.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86125.20,Merced,CA,95340,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104029,California Resources Production Corporation - Sacramento Valley Basin 730,2020,84232.75,84232.75,0.00,0.00,0.00,0.00,42574.13,0.00,0.00,42574.13,41658.62,Rio Vista,CA,94571,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104099,Liberty Utilities (CalPeco Electric) LLC - EPE,2020,36197.27,0.00,0.00,0.00,0.00,36197.27,0.00,0.00,21320.42,21320.42,14876.85,South Lake Tahoe,CA,96150,221122 - Electric Power Distribution,EPE,Electricity Importer
101513,Vitro Flat Glass LLC,2020,84111.98,84111.98,0.00,0.00,0.00,0.00,84111.98,0.00,0.00,84111.98,0.00,Fresno,CA,93725,327211 - Flat Glass Manufacturing,"C,N",Other Combustion Source
101008,Ingomar Packing Company,2020,81320.12,81320.12,0.00,0.00,0.00,0.00,81320.12,0.00,0.00,81320.12,0.00,Los Banos,CA,93635,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104680,"Bowerman Power LFG, LLC",2020,80624.79,404.41,80220.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80624.79,Irvine,CA,92602,221118 - Other Electric Power Generation,C,In-State Electricity Generation
104033,California Resources Production Corporation - Ventura Basin 755 incl. SCVGP Gas Plant,2020,80103.08,45744.11,0.00,34358.96,0.00,0.00,45444.56,597.05,0.00,46041.61,34061.46,Piru,CA,93040,211111 - Crude Petroleum and Natural Gas Extraction,"C,NN,W","Oil and Gas Production / Supplier of Natural Gas, NGL, or LPG"
101342,Ardagh Glass Inc.,2020,79806.08,79806.08,0.00,0.00,0.00,0.00,79806.08,0.00,0.00,79806.08,0.00,Madera,CA,93637,327213 - Glass Container Manufacturing,"C,N",Other Combustion Source
104465,Ivanpah Solar Electric Generating System,2020,79150.20,79150.20,0.00,0.00,0.00,0.00,79150.20,0.00,0.00,79150.20,0.00,Nipton,CA,92364,221114 - Solar Electric Power Generation,C,In-State Electricity Generation
101288,Hilmar Cheese Company,2020,76754.71,73312.40,3442.31,0.00,0.00,0.00,73312.40,0.00,0.00,73312.40,3442.31,Hilmar,CA,95324,311513 - Cheese Manufacturing,C,Other Combustion Source
100712,CalEnergy Operating Corporation - Region 1 - Geothermal,2020,74968.51,74968.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74968.51,Calipatria,CA,92233,221116 - Geothermal Electric Power Generation,C,In-State Electricity Generation
101053,Linde Inc.,2020,74420.18,74420.18,0.00,0.00,0.00,0.00,74420.18,0.00,0.00,74420.18,0.00,Ontario,CA,91761,325120 - Industrial Gas Manufacturing,"C,P",Hydrogen Plant
104557,"Plains Marketing, L.P.",2020,73499.49,0.00,0.00,73499.49,0.00,0.00,0.00,73499.49,0.00,73499.49,0.00,Calgary,AB,T2P 0A7,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),NN,"Supplier of Natural Gas, NGL, or LPG"
103016,Sentinel Peak Resources- AG Facility,2020,72518.03,61966.64,10551.39,0.00,0.00,0.00,61624.90,0.00,0.00,61624.90,10893.13,San Luis Obispo,CA,93401,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
100178,"Calpine - Gilroy Cogen, L.P., Gilroy Cogen_Peaker",2020,72318.17,72318.17,0.00,0.00,0.00,0.00,72318.17,0.00,0.00,72318.17,0.00,Gilroy,CA,95020,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
101015,Central Contra Costa Sanitary District,2020,71243.07,23770.53,47472.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71243.07,Martinez,CA,94553,221320 - Sewage Treatment Facilities,C,Other Combustion Source
101670,Coso Finance Partners (Navy I) - Geothermal,2020,70969.41,70969.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70969.41,Little Lake,CA,93542,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104859,Targa Liquids Marketing and Trade LLC,2020,70369.45,0.00,0.00,70369.45,0.00,0.00,0.00,70369.45,0.00,70369.45,0.00,Houston,TX,77002,424710 - Petroleum Bulk Stations and Terminals,NN,"Supplier of Natural Gas, NGL, or LPG"
101271,U.S. Gypsum Co Plaster City Plant,2020,69942.89,69942.89,0.00,0.00,0.00,0.00,69942.89,0.00,0.00,69942.89,0.00,Imperial,CA,92251,327420 - Gypsum Product Manufacturing,C,Other Combustion Source
101296,"University of California, Irvine",2020,68986.42,68986.42,0.00,0.00,0.00,0.00,68984.70,0.00,0.00,68984.70,1.73,Irvine,CA,92697,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
101234,Macpherson Oil Company,2020,68199.88,68199.88,0.00,0.00,0.00,0.00,67918.10,0.00,0.00,67918.10,281.78,Bakersfield,CA,93308,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
101197,"California Dairies, Inc. Visalia",2020,67063.11,67063.11,0.00,0.00,0.00,0.00,67063.11,0.00,0.00,67063.11,0.00,Visalia,CA,93291,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
101503,ConAgra - Oakdale,2020,67056.02,67056.02,0.00,0.00,0.00,0.00,67056.02,0.00,0.00,67056.02,0.00,Oakdale,CA,95351,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
101186,Saputo Cheese USA Inc. - Paige,2020,64509.13,64509.13,0.00,0.00,0.00,0.00,64509.13,0.00,0.00,64509.13,0.00,Tulare,CA,93274,311513 - Cheese Manufacturing,C,Other Combustion Source
104052,Lhoist North America - Natividad Plant,2020,64381.43,64381.43,0.00,0.00,0.00,0.00,64381.05,0.00,0.00,64381.05,0.38,Salinas,CA,93908,327410 - Lime Manufacturing,"C,S",Other Combustion Source
104008,Canyon Power Project (CPP),2020,63197.20,63197.20,0.00,0.00,0.00,0.00,63197.20,0.00,0.00,63197.20,0.00,Anaheim,CA,92805,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104708,Idaho Power - EPE,2020,33490.67,0.00,0.00,0.00,0.00,33490.67,0.00,0.00,33490.67,33490.67,0.00,Boise,ID,83702,221111 - Hydroelectric Power Generation,EPE,Electricity Importer
101290,PG&E Hinkley Compressor Station,2020,63136.08,63136.08,0.00,0.00,0.00,0.00,56832.08,0.00,0.00,56832.08,6304.00,Hinkley,CA,92347,221210 - Natural Gas Distribution,"C,W",Oil and Gas Production
101465,"Land O' Lakes, Inc.",2020,62831.30,62831.30,0.00,0.00,0.00,0.00,62831.30,0.00,0.00,62831.30,0.00,Tulare,CA,93274,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
100972,Los Gatos Tomato Products,2020,62720.19,62720.19,0.00,0.00,0.00,0.00,62720.19,0.00,0.00,62720.19,0.00,Huron,CA,93234,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
2427,"Terra-Gen Dixie Valley, LLC - EPE",2020,33411.54,0.00,0.00,0.00,0.00,33411.54,0.00,0.00,0.00,0.00,33411.54,Reno,NV,89521,221119 - Other Electric Power Generation,EPE,Electricity Importer
104775,"U.S. Venture, Inc.",2020,62180.96,0.00,0.00,59466.07,2714.90,0.00,0.00,59466.07,0.00,59466.07,2714.90,Appleton,WI,54915,424710 - Petroleum Bulk Stations and Terminals,MM,Transportation Fuel Supplier
3012,"Constellation NewEnergy, Inc. - EPE",2020,32352.59,0.00,0.00,0.00,0.00,32352.59,0.00,0.00,9401.09,9401.09,22951.50,Baltimore,MD,21231,221122 - Electric Power Distribution,EPE,Electricity Importer
104169,Mariposa Energy LLC,2020,61706.96,61706.96,0.00,0.00,0.00,0.00,61706.96,0.00,0.00,61706.96,0.00,Byron,CA,94514,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104022,PG&E Burney Compressor Station,2020,61690.31,61690.31,0.00,0.00,0.00,0.00,58936.02,0.00,0.00,58936.02,2754.29,Burney,CA,96013,221210 - Natural Gas Distribution,"C,W",Oil and Gas Production
101475,Owens-Brockway Glass Container Inc. Vernon,2020,61221.42,61221.42,0.00,0.00,0.00,0.00,61221.42,0.00,0.00,61221.42,0.00,Vernon,CA,90058,327213 - Glass Container Manufacturing,"C,N",Other Combustion Source
101747,PG&E Gerber Compressor Station,2020,60856.65,60856.65,0.00,0.00,0.00,0.00,59266.44,0.00,0.00,59266.44,1590.22,Gerber,CA,96035,221210 - Natural Gas Distribution,"C,W",Oil and Gas Production
104203,Rainbow Energy Marketing Corporation (REMC) - EPE,2020,31083.21,0.00,0.00,0.00,0.00,31083.21,0.00,0.00,31083.21,31083.21,0.00,Bismarck,ND,58504,221122 - Electric Power Distribution,EPE,Electricity Importer
104068,UC Davis Medical Center,2020,59773.15,59773.15,0.00,0.00,0.00,0.00,59713.01,0.00,0.00,59713.01,60.14,Sacramento,CA,95817,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
101498,Morning Star Packing Company - Los Banos,2020,59607.97,59607.97,0.00,0.00,0.00,0.00,59607.97,0.00,0.00,59607.97,0.00,Los Banos,CA,93635,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104230,TransCanada Energy Sales Ltd. - EPE,2020,30410.33,0.00,0.00,0.00,0.00,30410.33,0.00,0.00,30410.33,30410.33,0.00,Calgary,AB,T2P 5H1,221122 - Electric Power Distribution,EPE,Electricity Importer
104866,NGL Supply Co. Ltd.,2020,58890.05,0.00,0.00,58890.05,0.00,0.00,0.00,58890.05,0.00,58890.05,0.00,Calgary,AB,T2P 1N2,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),NN,"Supplier of Natural Gas, NGL, or LPG"
100917,CertainTeed Corporation,2020,57856.97,57856.97,0.00,0.00,0.00,0.00,57301.76,0.00,0.00,57301.76,555.21,Chowchilla,CA,93610,327993 - Mineral Wool Manufacturing,"C,N",Other Combustion Source
101307,"Imperial Irrigation District (IID), Niland Gas Turbine Plant",2020,57533.01,57533.01,0.00,0.00,0.00,0.00,57533.01,0.00,0.00,57533.01,0.00,Niland,CA,92257,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100392,Riverside Public Utilities - Riverside Energy Resource Center,2020,56546.49,56546.49,0.00,0.00,0.00,0.00,56546.49,0.00,0.00,56546.49,0.00,Riverside,CA,92504,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100207,Loma Linda University,2020,55031.45,55031.45,0.00,0.00,0.00,0.00,55017.72,0.00,0.00,55017.72,13.73,Loma Linda,CA,92354,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
104667,Pio Pico Energy Center,2020,54337.96,54337.96,0.00,0.00,0.00,0.00,54337.96,0.00,0.00,54337.96,0.00,San Diego,CA,92154,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
5044,Kern Front Natural Gas Pipeline (WCAC),2020,54143.05,0.00,0.00,54143.05,0.00,0.00,0.00,0.00,0.00,0.00,54143.05,Bakersfield,CA,93308,486210 - Pipeline Transportation of Natural Gas,NN,"Supplier of Natural Gas, NGL, or LPG"
100327,California Institute of Technology (CalTech),2020,53171.58,53171.58,0.00,0.00,0.00,0.00,53171.58,0.00,0.00,53171.58,0.00,Pasadena,CA,91125,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
100389,Braun Medical Inc,2020,53089.82,53089.82,0.00,0.00,0.00,0.00,53089.82,0.00,0.00,53089.82,0.00,Irvine,CA,92614,325412 - Pharmaceutical Preparation Manufacturing,C,Other Combustion Source
101235,Frito Lay - Kern Plant,2020,52956.95,52956.95,0.00,0.00,0.00,0.00,52956.95,0.00,0.00,52956.95,0.00,Bakersfield,CA,93314,311919 - Other Snack Food Manufacturing,C,Other Combustion Source
101416,"University of California, San Francisco",2020,52758.57,52758.57,0.00,0.00,0.00,0.00,52704.69,0.00,0.00,52704.69,53.89,San Francisco,CA,94143,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
101675,Southern California Gas Co - Blythe Facility,2020,51353.56,51353.56,0.00,0.00,0.00,0.00,43189.74,0.00,0.00,43189.74,8163.82,Blythe,CA,92225,486210 - Pipeline Transportation of Natural Gas,"C,W",Oil and Gas Production
100305,"University of California, Davis",2020,51156.45,50848.56,307.89,0.00,0.00,0.00,50517.96,0.00,0.00,50517.96,638.50,Davis,CA,95616,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
101716,Leprino Foods - Lemoore West,2020,50849.21,50849.21,0.00,0.00,0.00,0.00,50816.28,0.00,0.00,50816.28,32.93,Lemoore,CA,93245,311513 - Cheese Manufacturing,C,Other Combustion Source
101192,MAGTFTC MCAGCC Twentynine Palms,2020,49518.18,49518.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49518.18,Twentynine Palms,CA,92278,928110 - National Security,C,Cogeneration
101607,Energy Center San Francisco LLC,2020,49223.31,49223.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49223.31,San Francisco,CA,94103,221330 - Steam and Air-Conditioning Supply,C,Other Combustion Source
101575,"Foster Poultry Farms - Livingston Complex, 95334",2020,48917.59,48917.59,0.00,0.00,0.00,0.00,48917.59,0.00,0.00,48917.59,0.00,Livingston,CA,95334,311615 - Poultry Processing,C,Other Combustion Source
104042,Archer Daniels Midland,2020,48753.21,0.00,0.00,43.33,48709.88,0.00,0.00,0.00,0.00,0.00,48753.21,Decatur,IL,62526,325199 - All Other Basic Organic Chemical Manufacturing,MM,Transportation Fuel Supplier
101512,"Air Products Manufacturing Corporation, Sacramento",2020,48589.59,48589.59,0.00,0.00,0.00,0.00,48589.59,0.00,0.00,48589.59,0.00,Sacramento,CA,95826,325120 - Industrial Gas Manufacturing,P,Hydrogen Plant
101315,Sensient Natural Ingredients LLC,2020,47165.97,47165.97,0.00,0.00,0.00,0.00,47165.97,0.00,0.00,47165.97,0.00,Livingston,CA,95334,311423 - Dried and Dehydrated Food Manufacturing,C,Other Combustion Source
104829,"Enel Trading North America, LLC - EPE",2020,27119.11,0.00,0.00,0.00,0.00,27119.11,0.00,0.00,27119.11,27119.11,0.00,Andover,MA,1810,221122 - Electric Power Distribution,EPE,Electricity Importer
104047,"Kinergy Marketing, LLC",2020,46918.69,0.00,0.00,1707.46,45211.23,0.00,0.00,0.00,0.00,0.00,46918.69,Sacramento,CA,95814,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
101493,"Woodland Biomass Power, LLC",2020,46239.33,981.89,45257.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46239.33,Woodland,CA,95776,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
101681,Sierra Pacific Industries (SPI) - Shasta Lake,2020,45926.17,946.59,44979.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45926.17,Shasta Lake,CA,96019,321113 - Sawmills,C,Other Combustion Source
101736,WP&A Lost Hills,2020,45477.26,45477.26,0.00,0.00,0.00,0.00,45477.26,0.00,0.00,45477.26,0.00,Lost Hills,CA,93249,311911 - Roasted Nuts and Peanut Butter Manufacturing,C,Other Combustion Source
101025,Stanislaus Food Products,2020,45371.66,45371.66,0.00,0.00,0.00,0.00,45371.66,0.00,0.00,45371.66,0.00,Modesto,CA,95354,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
100716,CalEnergy Operating Corporation - Region 2 - Geothermal,2020,45044.49,45044.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45044.49,Calipatria,CA,92233,221116 - Geothermal Electric Power Generation,C,In-State Electricity Generation
101401,SDG&E - Miramar Energy Facility,2020,43986.49,43986.49,0.00,0.00,0.00,0.00,43986.49,0.00,0.00,43986.49,0.00,San Diego,CA,92121,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101509,"California Dairies, Inc. Tipton",2020,43705.60,43705.60,0.00,0.00,0.00,0.00,43705.60,0.00,0.00,43705.60,0.00,Tipton,CA,93272,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
104005,"Tricor Refining, LLC",2020,43264.26,43264.26,0.00,0.00,0.00,0.00,38653.48,0.00,0.00,38653.48,4610.78,Bakersfield,CA,93308,324110 - Petroleum Refineries,"C,Y",Refinery
101657,Ameresco Half Moon Bay,2020,43127.37,216.33,42911.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43127.37,Half Moon Bay,CA,94019,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
100036,Miramar - MM and Miramar Energy,2020,42557.97,255.90,42302.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42557.97,San Diego,CA,92111,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104364,"Houweling Nurseries Oxnard, Inc",2020,42334.15,42334.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42334.15,Camarillo,CA,93012,111419 - Other Food Crops Grown Under Cover,C,Cogeneration
5014,Vitol - Fuel Supplier,2020,42095.60,0.00,0.00,1531.94,40563.66,0.00,0.00,1531.94,0.00,1531.94,40563.66,Houston,TX,77098,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
104090,Signal Hill Petroleum Facilities,2020,41755.90,41755.90,0.00,0.00,0.00,0.00,41626.39,0.00,0.00,41626.39,129.51,Signal Hill,CA,90755,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
100328,"Civic Center Cogen, LA County",2020,41673.73,41673.73,0.00,0.00,0.00,0.00,41673.73,0.00,0.00,41673.73,0.00,Los Angeles,CA,90012,221330 - Steam and Air-Conditioning Supply,C,Cogeneration
101700,Georgia-Pacific Gypsum LLC - Antioch,2020,41673.29,41673.29,0.00,0.00,0.00,0.00,41673.29,0.00,0.00,41673.29,0.00,Antioch,CA,94509,327420 - Gypsum Product Manufacturing,C,Other Combustion Source
101469,United States Pipe & Foundry Co. LLC,2020,40782.25,40782.25,0.00,0.00,0.00,0.00,40782.25,0.00,0.00,40782.25,0.00,Union City,CA,94587,331511 - Iron Foundries,C,Other Combustion Source
100185,Los Angeles Department of Water & Power-Harbor Generating Station (LADWP),2020,40610.59,40610.59,0.00,0.00,0.00,0.00,40374.91,0.00,0.00,40374.91,235.68,Wilmington,CA,90744,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101562,PG&E Delevan Compressor Station,2020,40264.56,40264.56,0.00,0.00,0.00,0.00,36798.83,0.00,0.00,36798.83,3465.73,Maxwell,CA,95979,221210 - Natural Gas Distribution,"C,W",Oil and Gas Production
104794,Superior Gas Liquids USA,2020,40016.30,0.00,0.00,40016.30,0.00,0.00,0.00,40016.30,0.00,40016.30,0.00,Calgary,AB,T2P 3G2,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),NN,"Supplier of Natural Gas, NGL, or LPG"
101523,"Qualcomm, Inc. - Pacific Center Facility",2020,39896.88,39896.88,0.00,0.00,0.00,0.00,39896.88,0.00,0.00,39896.88,0.00,San Diego,CA,92121,"541990 - All Other Professional, Scientific, and Technical Services",C,Other Combustion Source
100936,"Campbell Soup Supply Company, L.L.C. - Dixon",2020,39662.77,39662.77,0.00,0.00,0.00,0.00,39662.77,0.00,0.00,39662.77,0.00,Dixon,CA,95620,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
101733,Corteva agriscience - Pittsburg Operations,2020,39587.56,39587.56,0.00,0.00,0.00,0.00,39587.49,0.00,0.00,39587.49,0.07,Pittsburg,CA,94565,325199 - All Other Basic Organic Chemical Manufacturing,C,Other Combustion Source
101140,San Jose/Santa Clara Regional Wastewater Facility,2020,39441.26,20712.24,18729.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39441.26,San Jose,CA,95134,221320 - Sewage Treatment Facilities,C,Other Combustion Source
100182,"ProEnergy - Greenleaf Energy Unit 2, LLC",2020,39138.42,39138.42,0.00,0.00,0.00,0.00,39138.42,0.00,0.00,39138.42,0.00,Yuba City,CA,95993,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104849,Kiros Energy Marketing ULC,2020,39038.67,0.00,0.00,39038.67,0.00,0.00,0.00,39038.67,0.00,39038.67,0.00,SW Calgary,AB,T2P 2W3,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),NN,"Supplier of Natural Gas, NGL, or LPG"
101484,MM West Covina LLC,2020,38728.57,292.25,38436.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38728.57,West Covina,CA,91792,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104763,Garberville Gas Corporation,2020,38629.26,0.00,0.00,38629.26,0.00,0.00,0.00,38629.26,0.00,38629.26,0.00,Anderson,CA,96007,454310 - Fuel Dealers,NN,"Supplier of Natural Gas, NGL, or LPG"
104458,Cat Canyon Resources 750 Santa Maria Basin,2020,38443.39,38443.39,0.00,0.00,0.00,0.00,37411.20,0.00,0.00,37411.20,1032.19,Santa Maria,CA,93454,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104495,"Ormat Nevada, Inc. / ORNI 18 North Brawley - Geothermal",2020,38368.08,38368.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38368.08,Brawley,CA,92227,221116 - Geothermal Electric Power Generation,C,In-State Electricity Generation
104787,Equinix Great Oaks - Bloom Energy Servers,2020,38288.64,38288.64,0.00,0.00,0.00,0.00,38288.64,0.00,0.00,38288.64,0.00,San Jose,CA,95119,221118 - Other Electric Power Generation,C,In-State Electricity Generation
101473,Anheuser-Busch LLC - Los Angeles Brewery,2020,38211.77,31619.37,6592.39,0.00,0.00,0.00,31619.37,0.00,0.00,31619.37,6592.39,Van Nuys,CA,91406,312120 - Breweries,C,Other Combustion Source
100060,Waste Management - Altamont Landfill,2020,38016.44,190.69,37825.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38016.44,Livermore,CA,94551,562212 - Solid Waste Landfill,C,In-State Electricity Generation
